ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
25324285,6062,11828,14098.56254,58,BAT5811547,13.21753297,B,C4,MORTGAGE,135348.8579,Source Verified,n,Debt consolidation,10.10366193,0,0,12,0,510,86.17885497,32,f,2860.509076,0.048137364,5.928600315,1.438233099,0,INDIVIDUAL,45,0,22,72446,33410,1
10119698,17869,15460,7654.531063,58,BAT4694572,10.59384772,E,D3,MORTGAGE,89933.38684,Verified,n,Credit card refinancing,26.85923582,0,0,10,0,1695,9.042412521,18,f,275.2479439,0.007249081,3.57869024,0.934245405,0,INDIVIDUAL,121,0,42,104376,5736,0
6483723,10546,17136,13036.74753,59,BAT4722912,14.58392211,B,C2,MORTGAGE,74404.34793,Verified,n,Debt Consolidation,16.68359854,1,0,14,0,4001,83.64393532,18,w,8628.693939,0.047798637,8.173503839,0.448866279,0,INDIVIDUAL,25,0,7,287192,13312,0
60495260,13987,17336,9410.10792,58,BAT2078974,16.79902019,C,B2,RENT,71474.25946,Source Verified,n,Credit card refinancing,20.60125225,0,0,19,0,29679,82.95270321,24,w,825.868694,0.089991513,0.778383846,0.39292641,0,INDIVIDUAL,66,0,47,207411,9147,0
14452832,19465,12634,7232.106605,58,BAT2333412,12.31620391,A,A2,MORTGAGE,87134.54767,Not Verified,n,Credit card refinancing,26.82831782,0,0,22,0,7141,82.20895071,16,w,160.4728951,0.038949775,0.164705311,0.341195105,0,INDIVIDUAL,150,0,1275,26395,30706,0
2217118,32278,30400,9097.559029,59,BAT1780517,12.92450178,A,C1,MORTGAGE,90684.29806,Source Verified,n,Home improvement,28.50135536,0,0,9,0,902,43.90580147,22,f,88.01505711,0.046063233,1.952030978,0.779802266,0,INDIVIDUAL,77,0,50,29083,8303,0
5198005,16213,13336,20059.99329,59,BAT3726927,21.33415822,A,B4,MORTGAGE,69743.55703,Verified,n,Debt consolidation,23.42833874,2,1,14,0,1780,91.70054279,14,f,3427.764124,0.059892374,7.600923356,1.51970082,0,INDIVIDUAL,156,0,12,244930,30203,0
44831966,19854,15466,15282.26365,59,BAT1104812,10.69923771,C,B4,MORTGAGE,44345.25564,Verified,n,Debt consolidation,16.44052496,7,0,9,0,10171,83.87545199,15,w,1075.278086,0.00999248,2.795644284,0.437770217,0,INDIVIDUAL,26,0,39,310933,16281,1
44719101,13199,11202,9283.337197,59,BAT3193689,11.30257775,A,C1,RENT,61388.23118,Verified,n,Debt consolidation,36.67497047,0,0,9,0,6176,34.40032397,30,f,80.12350873,8.36E-05,8.300491361,0.592407647,0,INDIVIDUAL,63,0,41,96651,53362,0
7229725,20892,13092,7875.75784,59,BAT1184694,15.83410658,D,E3,MORTGAGE,82954.88831,Not Verified,n,Debt consolidation,22.8820027,1,0,10,0,16166,65.75400323,30,f,3224.521344,0.083481196,4.122856995,1.129352304,0,INDIVIDUAL,106,0,2,53710,11754,0
24098931,8388,13203,7674.362874,58,BAT4808022,8.81287825,B,F2,MORTGAGE,122240.8799,Not Verified,n,Debt Consolidation,5.210868609,0,0,6,0,4608,52.27824511,36,w,2196.051049,0.002212521,6.369949158,0.743689172,0,INDIVIDUAL,50,0,35,100023,26059,0
38549156,11041,6024,10186.30073,59,BAT3873588,14.10731684,C,C4,MORTGAGE,120336.7967,Not Verified,n,Credit card refinancing,23.09184336,0,0,10,0,5534,58.05516859,12,f,4848.628357,0.030491988,2.551064084,0.244685224,0,INDIVIDUAL,33,0,47,242629,13296,0
34505678,9586,31517,9360.04084,59,BAT1780517,5.949029515,B,C1,RENT,69363.95693,Source Verified,n,Credit card refinancing,36.27391032,0,0,10,0,15714,57.03451913,26,w,6032.521363,0.00352417,4.190214061,0.708252175,0,INDIVIDUAL,88,0,43,319834,38749,0
36248977,21462,8916,8527.355275,59,BAT2558388,10.48549622,B,C1,OWN,73739.98114,Not Verified,n,Credit card refinancing,26.36854843,0,0,11,0,15643,69.80262375,24,f,2387.509789,0.069440171,7.827853195,0.280395359,0,INDIVIDUAL,127,0,23,229683,39102,1
4125724,25497,15608,14393.28648,59,BAT2522922,13.95724633,A,B3,MORTGAGE,65025.18,Not Verified,n,Debt consolidation,28.41086721,0,0,8,0,2988,43.44598775,25,f,2988.57031,0.019070578,6.429202535,1.560069776,0,INDIVIDUAL,146,0,5,398264,13926,0
56392591,32266,10653,18729.16404,59,BAT5924421,12.99399699,A,F5,MORTGAGE,53983.52857,Verified,n,Credit card refinancing,35.42389389,0,0,13,0,4874,91.58418649,24,f,6628.329402,0.056220405,3.490172943,0.913434517,0,INDIVIDUAL,78,0,21,234918,19593,0
67474066,21189,22339,23557.88748,58,BAT2252229,13.7123987,A,F2,MORTGAGE,44530.86741,Source Verified,n,Debt consolidation,9.197234721,0,0,11,0,3093,98.81969045,18,f,392.7211861,0.008321692,0.934722869,0.974084586,0,INDIVIDUAL,29,0,49,202936,6959,0
61916855,15849,6754,7004.821379,58,BAT2575549,10.03602108,C,A5,MORTGAGE,91751.50503,Source Verified,n,Debt consolidation,27.33604143,0,0,11,0,24342,48.7548657,17,w,1661.179979,0.085291718,0.776508766,0.671514597,0,INDIVIDUAL,48,0,53,30553,13512,0
9977298,26386,34114,21947.41572,58,BAT5629144,6.09212448,A,A2,OWN,270404.6167,Verified,n,Credit card refinancing,25.89048656,0,0,13,0,226,58.56268784,8,w,513.2673569,0.115467238,3.177960231,0.692132213,0,JOINT,72,0,13,217408,5464,0
29870582,13824,6576,10205.55053,58,BAT2428731,8.923463496,D,E5,MORTGAGE,60691.49158,Verified,n,Credit card refinancing,24.81952964,3,0,22,0,7457,61.16832945,19,w,81.7588925,0.027941002,2.123159856,1.217135671,0,INDIVIDUAL,50,0,23,609874,39683,0
2493579,4448,20528,11636.42852,59,BAT1104812,10.28742401,F,E3,RENT,145181.8614,Verified,n,Debt Consolidation,24.87134514,0,0,14,0,7879,85.14110301,12,w,756.9231617,0.016441144,3.241752669,0.177502414,0,INDIVIDUAL,66,0,35,5721,4173,0
15115021,20535,6175,22857.1968,58,BAT3873588,16.12528851,C,B4,MORTGAGE,61994.67733,Not Verified,n,Credit card refinancing,16.33706678,0,0,23,0,1608,69.09621831,28,f,1744.684621,0.029715597,3.901486283,1.296388653,0,INDIVIDUAL,31,0,50,19759,17479,0
56115165,15353,22269,10298.02441,58,BAT5924421,14.71749475,B,F4,MORTGAGE,50894.60434,Source Verified,n,Debt consolidation,23.51449809,0,0,22,0,1615,40.93950903,6,f,2926.35221,0.007788456,2.11848639,0.805233861,0,INDIVIDUAL,123,0,11,273369,45089,0
19094170,4492,6721,5464.073883,58,BAT2803411,13.15875367,C,C5,RENT,110614.0143,Verified,n,Debt consolidation,21.91779687,0,3,8,0,9510,41.82493806,24,w,299.6583439,0.028009287,4.148031322,0.890557431,0,INDIVIDUAL,12,0,57,45497,6898,1
18774270,13067,32941,11385.39646,59,BAT2003848,15.33378074,D,C1,MORTGAGE,57169.18919,Verified,n,Other,24.1003099,0,0,14,0,11322,47.04542272,21,f,1107.089841,0.031962475,6.696964843,0.769440183,0,INDIVIDUAL,15,0,30,390648,18921,0
22003923,20417,15204,21924.97964,59,BAT3873588,16.18154382,B,A3,MORTGAGE,75141.96331,Source Verified,n,Credit card refinancing,25.24175641,0,0,12,0,6181,5.3448852,14,w,1561.156142,18.43704896,7.09447163,0.077675512,0,INDIVIDUAL,7,0,543,4190,25641,0
54896258,21885,13261,10500.84673,59,BAT2003848,8.225264674,A,C1,RENT,81578.24519,Not Verified,n,Major purchase,19.33964458,3,0,9,1,1077,64.82054034,6,f,566.1612157,0.048880764,5.855245234,0.692183476,0,INDIVIDUAL,64,0,24,211739,23222,0
56410370,16067,31988,31564.61484,59,BAT2575549,15.41902413,E,C4,MORTGAGE,63405.75239,Not Verified,n,Other,9.645341547,1,0,18,0,3101,38.73596361,28,w,3345.701574,0.055378152,3016.910489,1.578161869,0,INDIVIDUAL,98,0,37,187296,13964,0
6603161,20624,4939,10624.51368,36,BAT2428731,14.80833284,E,B5,MORTGAGE,56713.46089,Verified,n,Credit card refinancing,10.00493967,0,0,14,0,4517,51.48105974,24,f,647.5253658,0.033541946,2.046718238,1.50987481,0,INDIVIDUAL,114,0,11,21300,5644,0
6268660,28159,5906,21687.55538,58,BAT2803411,15.03527405,F,B4,RENT,48721.23345,Source Verified,n,Debt consolidation,20.62572686,0,0,7,0,2725,7.340342802,13,f,1336.37533,0.136038429,5.849922975,1.160388515,0,INDIVIDUAL,29,0,46,261216,45230,0
41234455,10345,34177,33093.88655,59,BAT1586599,13.01092881,B,D3,RENT,243489.3741,Not Verified,n,Credit card refinancing,11.49306675,0,0,12,0,5366,84.22262465,8,f,1655.999293,0.089046739,4.629231149,0.379328472,0,INDIVIDUAL,17,0,58,75696,61153,0
1928734,18870,11148,10304.2424,59,BAT2428731,12.11696962,C,A5,RENT,92144.38611,Source Verified,n,Credit card refinancing,32.3211604,0,2,12,0,1044,28.43478481,16,f,540.6021998,0.052077004,5.33603419,0.553605852,0,INDIVIDUAL,10,0,39,368585,2629,1
4631531,21229,22269,9066.861619,59,BAT3193689,16.57604498,B,E4,RENT,128506.1909,Source Verified,n,Debt consolidation,9.817810964,1,0,18,0,6875,78.32910393,22,w,2740.068647,0.026655143,1.139356259,0.876140746,0,INDIVIDUAL,65,0,30,48341,5872,0
5180833,16355,31121,31440.76334,58,BAT2252229,16.03594881,C,C4,MORTGAGE,61382.85539,Not Verified,n,Debt consolidation,20.04978966,0,0,9,0,3737,11.66503755,5,w,1518.474397,0.093143029,7.033831894,0.70728174,0,INDIVIDUAL,65,0,51,24463,27168,1
6314175,14817,31522,7997.978129,59,BAT5811547,14.84611447,C,A5,RENT,42047.99254,Source Verified,n,Credit card refinancing,37.26148454,0,0,16,0,8772,45.74916725,15,f,1403.041054,0.090848323,1.186716897,0.369975812,0,INDIVIDUAL,6,0,21,85629,37263,0
43913257,17508,9688,12129.45981,59,BAT4694572,10.34771767,B,B1,RENT,67562.64394,Source Verified,n,Credit card refinancing,15.51837354,1,0,14,0,941,60.49947982,17,f,2277.598066,0.056119523,0.633643188,0.823498346,0,INDIVIDUAL,35,0,26,58015,12986,1
11040173,9686,10683,11454.498,59,BAT2803411,10.37976817,B,C4,MORTGAGE,67287.84956,Source Verified,n,Debt consolidation,22.11554722,0,0,14,0,15037,11.81351215,22,w,2524.198997,0.003832046,3.283262556,0.804109054,0,INDIVIDUAL,68,0,9,26238,39632,0
20959130,18953,16052,19224.0546,59,BAT1930365,19.82407322,C,A5,MORTGAGE,86652.88798,Source Verified,n,Credit card refinancing,30.58499528,1,1,25,0,12342,87.58093995,21,f,718.1906392,0.019131218,0.676844955,0.167952532,0,INDIVIDUAL,119,0,37,28620,36447,0
53985727,32066,6792,11414.45357,58,BAT2003848,14.16683597,D,D3,MORTGAGE,47412.93573,Not Verified,n,Debt Consolidation,13.97897133,0,0,16,0,4053,45.79903364,15,w,4512.885163,0.031659817,2.078936365,0.805304836,0,INDIVIDUAL,123,0,41,306472,56657,0
52940192,16485,16985,12688.36408,58,BAT5714674,5.963547005,E,F2,MORTGAGE,80113.18383,Verified,n,Credit card refinancing,18.0918603,0,0,10,0,28848,47.360897,14,f,1218.147882,0.102779871,1.297496108,0.251930366,0,INDIVIDUAL,151,0,32,195254,11728,0
11763960,30967,22212,11864.03999,59,BAT3873588,8.587119128,C,B4,OWN,62239.14264,Not Verified,n,Credit card refinancing,16.64719283,0,0,14,0,94110,84.54182132,13,w,1546.011909,0.003822804,1.84998776,1.031928032,1,INDIVIDUAL,60,0,32,31598,21049,1
52917940,15370,11497,8480.938739,58,BAT5849876,10.57165732,A,B2,MORTGAGE,63499.30642,Verified,n,Debt consolidation,14.57789651,0,0,9,0,3147,48.35153941,22,w,1666.176735,26.56378278,0.985023194,1.46085638,0,INDIVIDUAL,102,0,6,196468,37600,0
7234464,7038,8419,10370.24682,59,BAT1766061,12.12367737,C,D5,RENT,39747.62764,Not Verified,n,Debt consolidation,22.01697357,0,0,13,0,14478,4.547561491,9,w,4569.153288,0.072635617,0.609218147,0.471911035,0,INDIVIDUAL,157,0,1773,151356,90030,0
63817222,33758,25757,15838.11546,58,BAT224923,5.933815716,B,B2,RENT,19902.02921,Source Verified,n,Debt Consolidation,33.6644154,0,0,11,0,32251,80.85782929,7,w,816.7036106,0.068043168,8.41631334,0.870020062,0,INDIVIDUAL,4,0,29,42295,28897,0
64502202,20961,5775,10675.48223,59,BAT5811547,13.22170927,C,B5,RENT,65076.48376,Verified,n,Credit card refinancing,9.467205917,1,0,13,0,7318,17.5305163,9,w,5103.170896,19.02479881,4.899997236,0.663472986,0,INDIVIDUAL,88,0,39,271988,52039,0
16706517,25367,30576,15434.66959,59,BAT5849876,15.83059453,E,C4,RENT,70426.45421,Verified,n,Credit card refinancing,15.53857506,0,0,11,0,7944,29.49491513,22,w,429.9976452,0.003795199,0.68808325,1.099843363,0,INDIVIDUAL,44,0,36,34761,10346,0
37543944,16888,8588,11058.24131,59,BAT5547201,12.90323578,D,E2,OWN,46891.00803,Source Verified,n,Credit card refinancing,16.81181009,0,0,11,0,1473,11.34670329,15,w,3002.611339,0.06968406,6.363228095,0.448632185,0,INDIVIDUAL,75,0,18,74684,40926,0
36650585,15334,21564,12186.11961,59,BAT4694572,11.41613747,B,B3,RENT,121959.0016,Source Verified,n,Medical expenses,11.60170536,0,0,8,0,6060,84.52368415,12,f,1901.953526,0.015260317,3.486387419,1.473522314,0,INDIVIDUAL,52,0,43,193053,19265,0
13430915,7332,13478,17424.13114,58,BAT2522922,9.00807615,E,C4,MORTGAGE,101160.0224,Verified,n,Debt consolidation,34.35373765,0,0,22,0,6484,71.57541862,43,w,2637.785449,0.090847633,2.242167102,0.357444391,0,INDIVIDUAL,9,0,24,71319,57169,0
64180081,9378,6211,15497.95471,59,BAT5811547,5.661926794,D,A1,RENT,142677.53,Source Verified,n,Debt consolidation,37.27875042,0,0,17,0,65,59.49271704,7,w,2448.579822,0.015043748,2.605773214,0.561884064,0,INDIVIDUAL,60,0,3434,142499,11083,0
3485691,22420,11356,32469.91361,59,BAT4808022,5.546543507,B,D4,MORTGAGE,79717.55309,Not Verified,n,Debt Consolidation,12.20561252,0,0,10,0,3598,49.21169529,19,w,1638.022711,0.046877953,0.675425773,1.478304509,0,INDIVIDUAL,11,0,21,275255,34845,0
43099576,15665,22684,20478.38053,59,BAT1761981,21.26683197,A,G2,MORTGAGE,141254.5346,Source Verified,n,Debt consolidation,27.51651953,1,3,13,0,5827,96.42067759,12,w,1313.668417,0.012501238,3.196026044,1.179096577,0,INDIVIDUAL,100,0,422,264569,35089,0
9152394,7293,7267,15173.77716,59,BAT2803411,11.81785571,C,B4,MORTGAGE,82739.95566,Verified,n,Credit card refinancing,29.6022293,0,0,18,0,9714,70.17304918,20,w,237.1889248,0.024301101,0.458513438,0.006725332,0,INDIVIDUAL,60,0,36,181556,4672,0
61127184,9352,22380,15151.30824,58,BAT2558388,11.10684693,B,C2,MORTGAGE,32820.07732,Source Verified,n,Debt consolidation,34.60912437,0,0,25,0,23044,54.11843714,8,w,252.39484,0.067868683,9.128510406,1.131214794,0,INDIVIDUAL,14,0,24,99935,9872,0
52134827,12689,10056,11157.48744,58,BAT4694572,11.13707867,C,G1,OWN,43234.77171,Verified,n,Other,16.68360322,0,0,14,0,2806,61.2037961,10,f,4648.853295,0.053327577,0.402441697,0.434422331,0,INDIVIDUAL,68,0,59,224408,2438,0
3563050,4581,10765,8632.915356,58,BAT1586599,10.356108,A,B5,MORTGAGE,33871.50148,Not Verified,n,Credit card refinancing,21.13541418,0,0,7,0,618,99.41985938,25,f,1702.517533,0.106198507,2.927241596,0.559930887,0,INDIVIDUAL,122,0,40,56561,9991,0
3065826,15033,9450,16815.5115,58,BAT2078974,9.786834621,B,D4,RENT,74002.59315,Verified,n,Debt consolidation,13.93298057,0,0,10,0,5843,48.39407468,25,w,376.6231198,0.069337643,1.020916397,0.741776819,0,INDIVIDUAL,11,0,11,331368,75798,0
58969721,34764,15681,12330.21035,59,BAT2136391,8.505444418,F,D1,RENT,80989.46801,Source Verified,n,Credit card refinancing,21.60270939,0,1,12,0,199,65.82061026,13,f,1125.198703,0.053710039,4.851573391,1.263419852,0,INDIVIDUAL,30,0,52,41137,7632,1
1381768,5700,9290,11258.12211,59,BAT2136391,16.03794597,C,A3,MORTGAGE,42713.64333,Source Verified,n,Debt consolidation,29.72705565,0,2,18,0,6594,66.71847047,16,w,3686.568922,0.057662321,2.948113936,1.151083763,0,INDIVIDUAL,55,0,20,89704,36239,0
10392452,32324,6896,18286.45215,59,BAT1104812,12.84667711,B,A4,MORTGAGE,89957.27926,Verified,n,Credit card refinancing,36.32746524,0,0,9,0,104,18.05703207,21,w,518.0046836,0.09112893,3.333990985,0.029490045,0,INDIVIDUAL,29,0,17,247343,58145,0
4922741,28563,10696,11578.54724,59,BAT4271519,12.99639804,E,A2,MORTGAGE,113834.5435,Verified,n,Debt consolidation,22.34214083,0,0,9,0,2109,36.98289791,15,f,242.0055381,0.006410057,3.668370926,0.936740369,0,INDIVIDUAL,78,0,36,129549,5726,0
11397021,22107,13552,14288.63591,59,BAT2428731,10.2053876,A,F1,RENT,151920.3513,Source Verified,n,Credit card refinancing,20.2758288,0,1,12,0,13671,68.30208534,18,w,1712.506171,0.043551561,5.489800183,1.528389602,0,INDIVIDUAL,61,0,10,59228,17510,0
23848980,27467,5298,11320.69759,59,BAT2558388,11.99509141,B,F2,MORTGAGE,158587.5879,Source Verified,n,Major purchase,15.68023139,0,0,13,1,5489,92.31915653,19,f,3540.780177,0.110313679,0.855071873,0.396154187,0,INDIVIDUAL,78,0,55,211249,7729,1
32280506,29767,14026,14355.8488,58,BAT4694572,23.3491532,B,B4,MORTGAGE,161938.9813,Verified,n,Debt consolidation,14.33043793,0,0,12,0,18494,59.76650418,23,w,1386.524828,0.099491164,1.319294139,0.262809013,0,INDIVIDUAL,79,0,18,316282,12244,0
1817135,22369,20377,10700.69022,36,BAT3873588,12.18074066,C,A3,MORTGAGE,104899.5811,Source Verified,n,Debt consolidation,19.78652225,0,0,5,0,3537,94.37348552,15,f,699.4815841,0.121091297,0.24165376,0.18148381,0,INDIVIDUAL,120,0,30,153892,2995,0
4494012,18448,27252,11270.91851,58,BAT4271519,15.5038515,A,B4,MORTGAGE,25377.18418,Verified,n,Debt consolidation,12.39497625,0,0,15,0,1368,67.54331678,28,f,2574.690697,0.050887213,6.910374153,0.865781638,0,INDIVIDUAL,161,0,39,158458,4407,0
44577665,7102,33197,12585.86265,59,BAT3873588,8.658696937,B,B2,RENT,146611.3908,Verified,n,Home improvement,19.05913758,0,0,19,0,7949,48.42127489,23,f,853.8906833,0.037412332,1.75740244,0.539973039,0,INDIVIDUAL,103,0,28,66332,37435,0
7007730,5367,22095,17750.22656,58,BAT4271519,19.03610435,C,C3,OWN,116904.2487,Not Verified,n,Debt consolidation,16.61334046,6,0,11,0,2943,19.75278294,9,f,77.33958276,0.103154355,6.702369653,0.678050632,0,INDIVIDUAL,81,0,58,52642,3393,0
35098372,2602,8537,29092.45456,59,BAT3726927,15.62110976,A,C3,MORTGAGE,23555.37156,Source Verified,n,Debt consolidation,14.72923909,1,0,10,0,4155,82.92442502,14,f,391.5529559,0.016012845,2.008973134,1.355798092,0,INDIVIDUAL,11,0,51,253625,26270,1
54808816,23032,8526,13266.8687,59,BAT1586599,12.91759487,F,E4,MORTGAGE,31874.41042,Source Verified,n,Credit card refinancing,21.9172654,0,0,6,0,9598,80.00025605,6,w,1218.14856,0.003387672,5.744605301,0.579723633,0,INDIVIDUAL,38,0,2340,37356,35878,0
35458607,15993,17173,26554.74134,58,BAT4694572,9.7098951,E,B2,RENT,76712.11177,Not Verified,n,Debt consolidation,22.40340252,0,0,5,0,9111,14.25749495,24,f,2190.348132,0.012127324,6.966147528,0.519116429,0,INDIVIDUAL,59,0,58,54102,12636,0
4020561,34432,22373,15243.54658,59,BAT5341619,9.342413954,D,A1,MORTGAGE,53689.52785,Verified,n,Debt consolidation,21.52386993,1,0,12,0,591,58.08419991,15,w,778.3189443,0.049967113,8.972094898,0.452361568,0,INDIVIDUAL,132,0,307,36751,6555,0
56742225,8381,22611,12160.80673,59,BAT4136152,11.88107032,B,B5,MORTGAGE,183935.4787,Not Verified,n,Debt consolidation,32.83771927,0,0,12,0,5939,76.13769607,25,w,1461.195586,0.084475502,2.148868898,0.465760724,0,INDIVIDUAL,20,0,30,280394,51722,0
20623738,16122,8926,15889.97752,58,BAT2803411,12.63400365,C,D1,RENT,30703.8859,Not Verified,n,Debt consolidation,30.14548845,0,0,21,0,44,0.454658042,10,f,1420.816621,0.10612805,7.118364963,1.02990458,0,INDIVIDUAL,25,0,61,570421,15848,0
13545532,16538,6893,8039.504961,59,BAT2803411,9.111269972,B,B2,MORTGAGE,92112.56398,Source Verified,n,Debt consolidation,19.48320165,0,0,6,0,1676,10.09604728,17,f,251.01148,0.01655291,0.432962991,0.089813605,0,INDIVIDUAL,75,0,46,54405,4537,0
10442899,8096,34671,23070.40568,59,BAT1184694,5.926117236,B,B2,OWN,95380.56929,Source Verified,n,Credit card refinancing,39.15968766,0,0,7,0,755,70.50271382,17,w,11014.77067,0.067878311,7.019259773,0.891919948,0,INDIVIDUAL,36,0,45,59087,48307,0
49836192,28400,9577,2421.32416,58,BAT5489674,16.68662155,B,B1,RENT,70480.20162,Verified,n,Debt consolidation,35.09142224,0,0,11,0,5869,35.32072051,21,w,198.5380756,0.0382653,1.837020198,1.325488891,0,INDIVIDUAL,44,0,14,102296,13028,0
35962491,3122,21204,12072.55796,58,BAT224923,13.52455074,A,A2,MORTGAGE,35201.81558,Source Verified,n,Credit card refinancing,18.84892069,0,0,13,0,25855,99.81798721,12,w,254.6782598,0.030037558,2.923515807,1.046165909,0,INDIVIDUAL,54,0,17,92988,1165,0
2820998,16420,10243,33642.62045,59,BAT1780517,15.12683755,A,A3,MORTGAGE,89529.14968,Verified,n,Home improvement,17.53394711,0,0,7,0,18024,53.25892356,12,f,345.0452295,0.076586616,6.372918505,1.274152963,0,INDIVIDUAL,75,0,40,407202,2672,0
47300374,19737,17558,7495.729832,59,BAT3193689,12.99753238,C,C2,RENT,92510.72317,Source Verified,n,Credit card refinancing,10.91847366,0,0,10,0,4410,48.27063699,9,w,2465.186936,0.04703074,5.875347858,1.440649624,0,INDIVIDUAL,70,0,31,204117,5669,0
2380839,30238,4589,7272.620177,58,BAT2428731,12.45151148,C,F1,MORTGAGE,50413.30384,Verified,n,Other,25.18923156,0,0,14,0,114,86.79280149,18,f,1063.702256,0.001547836,2.620744815,0.503713913,0,INDIVIDUAL,44,0,285,60690,36364,1
60049752,27085,17121,8502.094341,58,BAT3873588,14.52987294,E,E5,OWN,119802.4108,Not Verified,n,Credit card refinancing,34.08782258,1,0,9,0,1912,74.70426999,8,f,243.1974954,0.102835765,3.283550862,0.642926111,0,INDIVIDUAL,96,0,49,295855,24082,0
12710058,3722,12181,10889.55352,59,BAT1766061,14.27647342,D,C3,MORTGAGE,71780.78969,Source Verified,n,Credit card refinancing,20.68860686,0,0,19,0,6253,26.08807505,22,w,1669.086742,0.0182388,3.798695335,1.15489354,0,INDIVIDUAL,84,0,15,283757,49907,0
11604520,14469,8932,9924.540129,59,BAT1104812,8.636605039,E,F5,MORTGAGE,135979.3624,Verified,n,Debt consolidation,25.25370746,1,0,6,0,13596,71.78398979,11,w,586.5444471,0.048184325,3.819796868,0.737784153,0,INDIVIDUAL,118,0,39,33967,30694,0
7380337,6027,22569,13189.52659,59,BAT2252229,26.92044891,F,C4,MORTGAGE,193041.4105,Source Verified,n,Credit card refinancing,31.41298779,0,0,13,0,33389,14.12635794,24,f,1475.677628,0.066738231,1.720790027,0.894126639,0,INDIVIDUAL,55,0,4,227173,1591,0
6427164,27058,17618,32971.48812,58,BAT5811547,10.79969896,D,B3,OWN,179701.3422,Source Verified,n,Credit card refinancing,17.75536073,0,0,12,1,4242,37.54847073,17,f,4146.75985,31.45022525,4.558081299,0.87814746,0,INDIVIDUAL,128,0,608,280985,9841,0
6101774,11897,32543,12647.41158,59,BAT3726927,19.08197163,D,D1,RENT,85601.5578,Verified,n,Credit card refinancing,17.31429379,1,0,12,1,7179,44.438925,19,f,723.4096318,0.014215877,4.055565058,0.398502012,0,INDIVIDUAL,33,0,34,253363,13216,0
57034617,4369,19384,16864.70526,59,BAT1104812,7.59156575,B,B4,MORTGAGE,44505.6135,Source Verified,n,Other,9.095834365,0,0,10,0,12683,65.35208896,10,w,155.7739577,0.010234329,2.944215163,0.93865383,0,INDIVIDUAL,43,0,12,71058,39711,0
61179827,7437,15579,5671.379948,59,BAT1104812,14.58697397,F,D2,RENT,70782.45649,Source Verified,n,Debt consolidation,29.8762637,1,0,12,0,8167,54.64638572,9,w,3539.400636,0.071202874,1.410870283,0.933500024,0,INDIVIDUAL,7,0,23,99103,15627,0
7312655,4858,23839,32750.88746,58,BAT2522922,14.56251102,D,E2,MORTGAGE,63389.23468,Verified,n,Credit card refinancing,17.3788465,0,0,11,0,16131,51.09911656,25,w,158.2621339,0.020164631,0.37179147,0.757884184,0,INDIVIDUAL,65,0,34,361917,69413,0
18419862,10865,9657,14258.26496,58,BAT4808022,8.364584646,D,C1,MORTGAGE,95680.08637,Source Verified,n,Credit card refinancing,23.51415605,1,1,15,0,5958,36.18786425,20,w,416.5053875,0.028257458,0.985242017,1.229566812,0,INDIVIDUAL,33,0,22,24636,34534,0
63168252,22126,25920,20746.60473,58,BAT3873588,13.26788536,D,B2,MORTGAGE,139360.94,Source Verified,n,Debt consolidation,33.4788845,1,0,13,0,8969,52.93438696,37,w,5584.971102,0.019743992,0.304791676,1.054215859,0,INDIVIDUAL,141,0,38,395057,31337,0
21613938,18634,6310,6248.502654,59,BAT1766061,12.03704264,A,B4,RENT,129759.8231,Source Verified,n,Credit card refinancing,13.54832661,0,0,14,0,5381,84.36685431,19,f,1760.113976,0.088330905,1.927868213,0.97691967,0,INDIVIDUAL,149,0,45,1170,2865,0
59697490,28138,13125,34321.85939,59,BAT5525466,9.232982115,B,C1,MORTGAGE,34205.28216,Verified,n,Debt consolidation,30.63944413,0,1,11,0,2754,46.45883566,33,w,1110.138101,0.01887084,0.849389957,1.253661608,0,INDIVIDUAL,23,0,7,147264,9153,0
50190365,11261,22108,12668.15791,58,BAT2252229,14.97163052,G,A5,MORTGAGE,46976.95753,Source Verified,n,Debt consolidation,22.35859648,1,0,10,0,5390,34.07452875,13,w,7814.038317,36.76987675,4.251417965,1.132551825,0,INDIVIDUAL,127,0,3,116311,38645,0
2095872,28087,26265,8273.635052,58,BAT3193689,15.76182023,A,B5,OWN,34152.1693,Not Verified,n,Debt consolidation,31.63360773,1,0,27,0,745,62.25240088,7,w,354.1125908,0.062269378,6.818776542,0.778414613,0,INDIVIDUAL,124,0,19,110209,1069,0
5294714,17633,16408,15926.44648,59,BAT1104812,11.82930685,B,B3,RENT,60004.7237,Verified,n,Credit card refinancing,13.16133635,0,0,15,0,5864,61.01220915,29,w,1170.753119,0.033727169,2.605045396,1.18794772,0,INDIVIDUAL,141,0,47,100358,10234,0
